ELTDEC_numero,ELTDEC_designation,FAM_code,FCT_numero,FCT_nature,FCT_designation,FCT_BE_resp,VAR_numero,VAR_type,VAR_argument_produit_1,VAR_argument_produit_2,VAR_prix_previ,VAR_masse_previ,SOL_numero,SOL_site_production,SOL_sce,SOL_appariement,ESO_numero,ESO_etat,ESO_num_appro,ESO_date_histo,ESO_num_PG,ESO_commonalite,ESO_commentaire,ESO_designation_PG,ESO_code_SH,ESO_fourn_pilote,ESO_type_concur,ESO_mas_prob,ESO_mas_recy,ESO_risque,ESO_ecart_mas1,ESO_ecart_mas2,ESO_potentiel,ESO_coef,ESO_design_dos_fct,ESO_BE_resp,ESO_indice_dos_fct,AFU_int_site,AFU_int_sce,AFU_int_validite,AFU_ext_site,AFU_ext_sce,AFU_ext_validite,ECO_statut,ECO_sol_ext,ECO_parallel_set_cod,ECO_commentaire,PIE_numero,PIE_designation,PIE_type,PIE_BE_resp,PIE_sce_gest,PIE_sce_colead,PIE_ldr_conception,PIE_Nis_pie_numero,PIE_unite,AFF_POI_site,AFF_POI_sce,AFF_POI_validite,AFF_POE_site,AFF_POE_sce,AFF_POE_validite,AFF_uti_SIGNE,AFF_uti_G2B,PIE_cod_RSE,PIE_vital_part,PIE_code_nature,PIE_code_techno,PIE_sct_ach,PIE_fournisseur,PIE_cod_fab,PIE_source,PIE_gest_MDS,PIE_prix_std,PIE_prix_hors_amort,PIE_inducteur1,PIE_inducteur2,PIE_creation_comment,PIE_gest_PPU,PIE_maj_PPU,PIEIND_indice,PIEIND_statut,PIEIND_Dernier_indice,PIEIND_Dernier_statut,PIEIND_marquage_pays,PIEIND_masse,PIEIND_type_masse,PIEIND_nuance_protection,PIEIND_epaisseur,PIEIND_typologie,DOCTECH_numero,DOCTECH_BE_resp,DOCTECH_type,DOCTECH_indice,DOCTECH_indice_mineur,DOCTECH_flag_nis
32,ETANCHEITE - MANOEUVRE,X52,F10322---,Fonction,ETANCHEITE DE VITRE LAT MOBILE DE PORTE AR,Renault,4,Projet,K52,,,,8,,0M000,,11,Valide," 	 ",24/07/2019,F10322/BK,,,COULISSE AR DE VITRE AR D,4016.99,,Fournisseur,,,,,,,1,,,,MOP,0M000,Officielle,,,,BE,,,," 	 822729751R",COULISSE MONTANT FIXE PORTE AR D,PIE,Renault,0M000,,Renault," 	 "," PCE Pièce, Unité",,,,EXT,0M000,Officielle,MOP,,R--,,-,,,SEALYNX AUTOMOTIVE ROMANIA S,HN,,Oui,,,Design - Montée en Gamme - Teintes,Non définie,,,,--A,BE,--A,BE,,0.128,Calculée,,,Plan et Num 3D obligatoires,822729751R,Renault,Plan,--A,1,Non partagé
32,ETANCHEITE - MANOEUVRE,X52,F10294---,Fonction,ENCADREMENT DE VITRE DE PARE-BRISE,Renault,1,Projet,X52,,,,1,,0M000,,1,Valide," 	 903562759R",12/12/2016,F10294/AB,,,CALE DE PARE-BRISE SUP,,,Fournisseur,,,,,,,3,,,," OCM,IZH,ORA,TOA",0M000,Officielle,,,,BE,,,," 	 903561293R",BUTEE CALAGE LUNETTE,PIE,Renault,0M000,,Renault," 	 "," PCE Pièce, Unité",,,,EXT,0M000,Officielle," MOP,TOA,NSA,IPK,IKO,UAS,ORU,OCM,CHN,RMA,MAH,TAN,IZH,ORA,COR,VUC",,---,,-,10Z,,SL RENAULT GRAND COURONNE R1,JC,,Oui,,,Industrialisation - Capacitaire et Sourcings,Changement de fournisseur,,,,---,BE,---,BE,,0.001,Pesée pièce série,,,Plan et Num 3D obligatoires,903561293R,Renault,Plan,---,1,Non partagé
32,ETANCHEITE - MANOEUVRE,X52,F10294---,Fonction,ENCADREMENT DE VITRE DE PARE-BRISE,Renault,1,Projet,X52,,,,1,,0M000,,1,Valide," 	 903562759R",12/12/2016,F10294/AB,,,CALE DE PARE-BRISE SUP,,,Fournisseur,,,,,,,3,,,," OCM,IZH,ORA,TOA",0M000,Officielle,,,,BE,,,," 	 8200048913",BUTEE CALAGE LUNETTE,PIE,Renault,3050,XCP,Renault," 	 "," PCE Pièce, Unité",,,,EXT,RSPOR,Officielle," EXT,REV,COR,MCA,UAS,UGB,MOP,DPE,UPL,BUR,PAL,PLS,VAL,OCM,NSA,RMA,ORU,BPR,IKO,IPK,MAH,TOA,CHN,TAN,CAR,HAM,IZH,ORA,TCM,VUC",,---,,-,10Z,D2G,CARBODY  SAS,JK,,Oui,,,Non définie,Non définie,Initialisation par PDP,,,--C,BE,--C,BE,,0.001,Pesée pièce série,,,Plan de définition obligatoire,8200048913,Renault,Plan,--B,2,Non partagé
32,ETANCHEITE - MANOEUVRE,X52,F10294---,Fonction,ENCADREMENT DE VITRE DE PARE-BRISE,Renault,1,Projet,X52,,,,1,,0M000,,3,Valide," 	 ",12/12/2016,F10294/AH,,,BUTEE DE PARE-BRISE,,,Fournisseur,,,,,,,2,,,," OCM,IZH,ORA,TOA",0M000,Officielle,,,,BE,,,," 	 8200948593",CALE REGLAGE VITRE,PIE,Renault,0M000,KZ4,Renault," 	 "," PCE Pièce, Unité",,,,EXT,65400,Officielle," BPR,NSA,MOP,ORU,RMA,UAS,UGB,TAN,OCM,BUR,CHN,IZH,IPK,ORA,TOA,COR,VUC,MCA",,---,,-,,S8Q,HUTCHINSON SRL,8V,,Oui,,,Non définie,Non définie,Initialisation par PDP,,,--A,BE,--A,BE,,0.001,Pesée pièce série,,,Plan et Num 3D obligatoires,8200948593,Renault,Plan,--A,2,Non partagé
32,ETANCHEITE - MANOEUVRE,X52,F10294---,Fonction,ENCADREMENT DE VITRE DE PARE-BRISE,Renault,1,Projet,X52,,,,7,,0M000,,3,Valide," 	 ",22/02/2017,F10294/AH,,,BUTEE DE PARE-BRISE,,,Fournisseur,,,,,,,2,,,,MOP,0M000,Officielle,,,,BE,,,," 	 8201678086",CALE REGLAGE VITRE,PIE,Renault,65400,,Renault," 	 "," PCE Pièce, Unité",,,,EXT,65400,Officielle," REV,MOP,ORU,OCM",,---,,-,,,INDUSTRIELS DESMARQUOY SNC,BX,,Oui,,,Design - Montée en Gamme - Teintes,Version dérivée ou série limitée,,,,---,BE,---,BE,,0.013,Calculée,,,Plan et Num 3D obligatoires,2D0007876P,Renault,Plan,---,1,
32,ETANCHEITE - MANOEUVRE,X52,F10294---,Fonction,ENCADREMENT DE VITRE DE PARE-BRISE,Renault,2,Projet,X52 AVEC PARE-BRISE CHAUFFANT,,,,1,,0M000,,4,Valide," 	 ",18/03/2014,F10294/AO,,,ISOLANT DE PARE-BRISE,,,Fournisseur,,,,,,,1,,,," IZH,TOA",0M000,Officielle,,,,BE,,,," 	 727175250R",JOINT INF PARE-BRISE,PIE,Renault,0M000,,Renault," 	 "," PCE Pièce, Unité",,,,EXT,0M000,Officielle," TOA,IZH,ORU",,---,,-,,,PHR ZAO,JJ,,Oui,,,Prestations Véhicules et Organes,Résolution pb Qualité - Fiab / LUP QC / SdF / SGP,,,,---,BE,---,BE,,0.01,Calculée,,,Plan et Num 3D obligatoires,727175250R,Renault,Plan,---,1,Non partagé
32,ETANCHEITE - MANOEUVRE,X52,F10319---,Fonction,ETANCHEITE DE PORTES AV SUR CAISSE,Renault,1,Projet,.,,,,3,,0M000,,1,Valide," 	 ",21/07/2014,F10319/AA,,,JOINT D' ENTREE DE PORTE AV D SUR CAISSE,,,Fournisseur,,,,,,,1,,,,MOP,0M000,Officielle,,,,BE,,,," 	 808321804R",JOINT ENTREE PORTE AV,PIE,Renault,0M000,,Renault," 	 "," PCE Pièce, Unité",,,,EXT,0M000,Officielle,MOP,,R--,,-,,,SEALYNX AUTOMOTIVE ROMANIA S,D7,,Oui,,,Prestations Véhicules et Organes,Résolution pb Qualité - Fiab / LUP QC / SdF / SGP,,,,--A,BE,--A,BE,,0.852,Calculée,,,Plan et Num 3D obligatoires,2D0006060P,Renault,Plan,---,1,
32,ETANCHEITE - MANOEUVRE,X52,F10319---,Fonction,ETANCHEITE DE PORTES AV SUR CAISSE,Renault,1,Projet,.,,,,5,,0M000,,1,Valide," 	 ",04/09/2015,F10319/AA,,,JOINT D' ENTREE DE PORTE AV D SUR CAISSE,,,Fournisseur,,,,,,,1,,,," IZH,TOA",0M000,Officielle,,,,BE,,,," 	 808325630R",JOINT ENTREE PORTE AV,PIE,Renault,0M000,,Renault," 	 "," PCE Pièce, Unité",,,,EXT,0M000,Officielle," TOA,IZH",,R--,,-,,,JSC URALELASTOTEHNIKA,TF,,Oui,,,Design - Montée en Gamme - Teintes,Nouvelle famille véhicule (hors Standardisation),,,,---,BE,---,BE,,1.09,Calculée,,,Plan et Num 3D obligatoires,2D0001150P,Renault,Plan,---,1,
32,ETANCHEITE - MANOEUVRE,X52,F10319---,Fonction,ETANCHEITE DE PORTES AV SUR CAISSE,Renault,1,Projet,.,,,,8,,0RDBA,,1,Valide," 	 ",04/10/2017,F10319/AA,,,JOINT D' ENTREE DE PORTE AV D SUR CAISSE,,,Fournisseur,,,,,,,1,,,," UAS,OCM,COR",0RDBA,Officielle,,,,BE,,,," 	 808328627R",JOINT ENTREE PORTE AV,PIE,Renault,0RDBA,,Renault," 	 "," PCE Pièce, Unité",,,,EXT,0RDBA,Officielle," COR,OCM,UAS",,R--,,-,,,COOPER STANDARD AUTOMOTIVE.,AJ,,Oui,,,Inducteurs Spécifiques,Evolution du process,,,,---,BE,---,BE,,0.905,Calculée,,,Plan et Num 3D obligatoires,2D0020262P,Renault,Plan,---,1,
32,ETANCHEITE - MANOEUVRE,X52,F10320---,Fonction,ETANCHEITE DE PORTES AV SUR PORTE,Renault,1,Projet,X52 MERCOSUR,,,,1,,0RDBA,,1,Valide," 	 808944518R",26/11/2015,F10320/AC,,,PROTECTEUR ARRET PORTE AV D,,,Fournisseur,,,,,,,1,,,," COR,UAS",0RDBA,Officielle,,,,BE,,,," 	 808949965R",PROTECTEUR ARRET PORTE,PIE,Renault,0M000,,Renault," 	 "," PCE Pièce, Unité",,,,EXT,0M000,Officielle," UAS,OCM,IKO,IPK,MOP,MAH,RMA,ORU,NSA,TOA,CHN,TAN,IZH,COR,VUC",,---,,-,,,SL RENAULT GRAND COURONNE R1,8H,,Oui,,,Industrialisation - Capacitaire et Sourcings,Changement de fournisseur,,,,--A,BE,--A,BE,,0.015,Pesée pièce série,,,Plan et Num 3D obligatoires,808949965R,Renault,Plan,--A,2,Non partagé
32,ETANCHEITE - MANOEUVRE,X52,F10320---,Fonction,ETANCHEITE DE PORTES AV SUR PORTE,Renault,1,Projet,X52 MERCOSUR,,,,1,,0RDBA,,1,Valide," 	 808944518R",26/11/2015,F10320/AC,,,PROTECTEUR ARRET PORTE AV D,,,Fournisseur,,,,,,,1,,,," COR,UAS",0RDBA,Officielle,,,,BE,,,," 	 8200574748",PROTECTEUR ARRET PORTE,PIE,Renault,65400,,Renault," 	 "," PCE Pièce, Unité",,,,EXT,0RDBA,Officielle," IKO,IPK,MOP,MAH,RMA,NSA,UAS,OCM,ORU,PLS,TOA,CHN,IZH,TAN,COR,VUC",,---,,-,,D20,CARBODY  SAS,50,,Non,,,Non définie,Non définie,Initialisation par PDP,,,--A,BE,--A,BE,,0.016,Pesée pièce série,,,Plan et Num 3D obligatoires,8200574748,Renault,Plan,--A,2,Non partagé
32,ETANCHEITE - MANOEUVRE,X52,F10784---,Fonction,ETANCHEITE DE PORTES AVANT ET ARRIERE SUR CAISSE,Renault,1,Projet,L52,,,,1,,0RDBA,,1,Valide," 	 ",27/11/2015,F10784/AA,,,DOUBLE ETANCHEITE PORTES AV ET AR DROITE SUR CAISSE,4016.93,,Fournisseur,,,,,,,1,,,,MOP,0M000,Officielle,,,,BE,,,," 	 768605647R",JOINT DOUBLE ETANCHEITE D,PIE,Renault,0M000,,Renault," 	 "," PCE Pièce, Unité",,,,EXT,0M000,Officielle,MOP,,R--,,-,YFZ,,SEALYNX AUTOMOTIVE ROMANIA S,A4,,Oui,,,Design - Montée en Gamme - Teintes,Non définie,Initialisation par PDP,,,--A,BE,--A,BE,,0.608,Calculée,,,Plan et Num 3D obligatoires,768617354R,Renault,Plan,--C,5,Non partagé
32,ETANCHEITE - MANOEUVRE,X52,F10784---,Fonction,ETANCHEITE DE PORTES AVANT ET ARRIERE SUR CAISSE,Renault,2,Projet,B52,,,,1,,0RDBA,,1,Valide," 	 ",27/11/2015,F10784/AA,,,DOUBLE ETANCHEITE PORTES AV ET AR DROITE SUR CAISSE,4016.93,,Fournisseur,,,,,,,1,,,,MOP,0M000,Officielle,,,,BE,,,," 	 768603998R",JOINT DOUBLE ETANCHEITE D,PIE,Renault,0M000,,Renault," 	 "," PCE Pièce, Unité",,,,EXT,0M000,Officielle,MOP,,R--,,-,YFZ,,SEALYNX AUTOMOTIVE ROMANIA S,LA,,Oui,,,Design - Montée en Gamme - Teintes,Nouvelle famille véhicule (hors Standardisation),Initialisation par PDP,,,--A,BE,--A,BE,,0.701,Calculée,,,Plan et Num 3D obligatoires,768616418R,Renault,Plan,--C,4,Non partagé
32,ETANCHEITE - MANOEUVRE,X52,F10784---,Fonction,ETANCHEITE DE PORTES AVANT ET ARRIERE SUR CAISSE,Renault,3,Projet,K52,,,,1,,0M000,,1,Valide," 	 ",13/11/2017,F10784/AA,,,DOUBLE ETANCHEITE PORTES AV ET AR DROITE SUR CAISSE,4016.93,,Fournisseur,,,,,,,1,,,,MOP,0M000,Officielle,,,,BE,,,," 	 768601599R",JOINT DOUBLE ETANCHEITE D,PIE,Renault,0M000,,Renault," 	 "," PCE Pièce, Unité",,,,EXT,0M000,Officielle,MOP,,R--,,-,YFZ,,SEALYNX AUTOMOTIVE ROMANIA S,T1,,Oui,,,Design - Montée en Gamme - Teintes,Non définie,,,,--A,BE,--A,BE,,0.644,Calculée,,,Plan et Num 3D obligatoires,768613399R,Renault,Plan,---,1,Non partagé
32,ETANCHEITE - MANOEUVRE,X52,F10317---,Fonction,ETANCHEITE DE PORTES AR SUR CAISSE,Renault,1,Projet,L52,,,,2,,0RDBA,,1,Valide," 	 ",29/05/2015,F10317/AA,,,JOINT D' ENTREE DE PORTE AR D SUR CAISSE,,,Fournisseur,,,,,,,1,,,," COR,UAS",0RDBA,Officielle,,,,BE,,,," 	 769235146R",JOINT ENTREE PORTE AR D,PIE,Renault,0RASA,,Renault," 	 "," PCE Pièce, Unité",,,,EXT,0RDBA,Officielle," OCM,UAS,COR",,R--,,-,YFZ,,COOPER STANDARD AUTOMOTIVE.,M1,,Oui,,,Design - Montée en Gamme - Teintes,Nouvelle famille véhicule (hors Standardisation),Initialisation par PDP,,,--B,BE,--B,BE,,1.075,Pesée pièce série,,,Plan et Num 3D obligatoires,2D0005310P,Renault,Plan,---,1,
32,ETANCHEITE - MANOEUVRE,X52,F10317---,Fonction,ETANCHEITE DE PORTES AR SUR CAISSE,Renault,1,Projet,L52,,,,3,,0M000,,1,Valide," 	 ",21/07/2014,F10317/AA,,,JOINT D' ENTREE DE PORTE AR D SUR CAISSE,,,Fournisseur,,,,,,,1,,,,MOP,0M000,Officielle,,,,BE,,,," 	 769233180R",JOINT ENTREE PORTE AR D,PIE,Renault,0M000,,Renault," 	 "," PCE Pièce, Unité",,,,EXT,0M000,Officielle,MOP,,R--,,-,YFZ,,SEALYNX AUTOMOTIVE ROMANIA S,XN,,Oui,,,Prestations Véhicules et Organes,Résolution pb Qualité - Fiab / LUP QC / SdF / SGP,,,,--A,BE,--A,BE,,0.819,Pesée pièce série,,,Plan et Num 3D obligatoires,2D0006058P,Renault,Plan,---,1,
32,ETANCHEITE - MANOEUVRE,X52,F10317---,Fonction,ETANCHEITE DE PORTES AR SUR CAISSE,Renault,2,Projet,B52,,,,2,,0RDBA,,1,Valide," 	 ",19/07/2017,F10317/AA,,,JOINT D' ENTREE DE PORTE AR D SUR CAISSE,,,Fournisseur,,,,,,,1,,,,COR,0RDBA,Officielle,,,,BE,,,," 	 769232330R",JOINT ENTREE PORTE AR D,PIE,Renault,0RDBA,,Renault," 	 "," PCE Pièce, Unité",,,,EXT,0RDBA,Officielle," OCM,COR",,R--,,-,YFZ,,COOPER STANDARD AUTOMOTIVE.,UT,,Oui,,,Design - Montée en Gamme - Teintes,Non définie,Initialisation par PDP,,,--A,BE,--A,BE,,1.099,Pesée pièce série,,,Plan et Num 3D obligatoires,2D0004760P,Renault,Plan,---,3,
32,ETANCHEITE - MANOEUVRE,X52,F10317---,Fonction,ETANCHEITE DE PORTES AR SUR CAISSE,Renault,2,Projet,B52,,,,3,,0M000,,1,Valide," 	 ",24/07/2015,F10317/AA,,,JOINT D' ENTREE DE PORTE AR D SUR CAISSE,,,Fournisseur,,,,,,,1,,,,MOP,0M000,Officielle,,,,BE,,,," 	 769238705R",JOINT ENTREE PORTE AR D,PIE,Renault,0M000,,Renault," 	 "," PCE Pièce, Unité",,,,EXT,0M000,Officielle,MOP,,R--,,-,YFZ,,SEALYNX AUTOMOTIVE ROMANIA S,GH,,Oui,,,Prestations Véhicules et Organes,Résolution pb Qualité - Fiab / LUP QC / SdF / SGP,,,,--A,BE,--A,BE,,0.838,Calculée,,,Plan et Num 3D obligatoires,2D0006056P,Renault,Plan,---,1,
32,ETANCHEITE - MANOEUVRE,X52,F10317---,Fonction,ETANCHEITE DE PORTES AR SUR CAISSE,Renault,2,Projet,B52,,,,8,,0RDBA,,1,Valide," 	 ",19/07/2017,F10317/AA,,,JOINT D' ENTREE DE PORTE AR D SUR CAISSE,,,Fournisseur,,,,,,,1,,,,UAS,0RDBA,Officielle,,,,BE,,,," 	 769236791R",JOINT ENTREE PORTE AR D,PIE,Renault,0RDBA,,Renault," 	 "," PCE Pièce, Unité",,,,EXT,0RDBA,Officielle,UAS,,R--,,-,YFZ,,COOPER STANDARD AUTOMOTIVE.,9K,,Oui,,,Industrialisation - Capacitaire et Sourcings,Nouvelle industrialisation / Intégration locale,,,,---,BE,---,BE,,1.099,Pesée pièce série,,,Plan et Num 3D obligatoires,2D0019243P,Renault,Plan,---,1,
32,ETANCHEITE - MANOEUVRE,X52,F10317---,Fonction,ETANCHEITE DE PORTES AR SUR CAISSE,Renault,3,Projet,K52,,,,2,,0M000,,1,Valide," 	 ",13/11/2017,F10317/AA,,,JOINT D' ENTREE DE PORTE AR D SUR CAISSE,,,Fournisseur,,,,,,,1,,,,MOP,0M000,Officielle,,,,BE,,,," 	 769239753R",JOINT ENTREE PORTE AR D,PIE,Renault,0M000,,Renault," 	 "," PCE Pièce, Unité",,,,EXT,0M000,Officielle,MOP,,R--,,-,YFZ,,SEALYNX AUTOMOTIVE ROMANIA S,FK,,Oui,,,Prestations Véhicules et Organes,Résolution pb Qualité - Fiab / LUP QC / SdF / SGP,,,,--A,BE,--A,BE,,0.824,Calculée,,,Plan et Num 3D obligatoires,2D0006059P,Renault,Plan,---,1,
32,ETANCHEITE - MANOEUVRE,X52,F10318---,Fonction,ETANCHEITE DE PORTES ARRIERE SUR PORTE,Renault,1,Projet,X52 KIT ANTIPOUSSIERE,,,,1,,0M000,,3,Valide," 	 ",26/03/2015,F10318/AP,,,JOINT SECONDAIRE SUP DE PORTE AR G,,,Fournisseur,,,,,,,1,,,," IZH,MOP",0RDBA,Officielle,,,,BE,,,," 	 828373992R",JOINT DBL ETANCHEITE VRT AR PORTE AR G,PIE,Renault,0M000,,Renault," 	 "," PCE Pièce, Unité",,,,EXT,0M000,Officielle," IZH,MOP",,---,,-,,,SEALYNX AUTOMOTIVE ROMANIA S,0A,,Oui,,,Design - Montée en Gamme - Teintes,Non définie,LUP QX52001765,,,---,BE,---,BE,,1,Calculée,,,Plan et Num 3D obligatoires,828373992R,Renault,Plan,--A,1,Non partagé
32,ETANCHEITE - MANOEUVRE,X52,F10318---,Fonction,ETANCHEITE DE PORTES ARRIERE SUR PORTE,Renault,1,Projet,X52 KIT ANTIPOUSSIERE,,,,6,,0RDBA,,3,Valide," 	 ",01/07/2016,F10318/AP,,,JOINT SECONDAIRE SUP DE PORTE AR G,,,Fournisseur,,,,,,,1,,,," COR,OCM,UAS",0RDBA,Officielle,,,,BE,,,," 	 828377486R",JOINT DBL ETANCHEITE VRT AR PORTE AR G,PIE,Renault,0RDBA,,Renault," 	 "," PCE Pièce, Unité",,,,EXT,0RDBA,Officielle," UAS,COR,OCM",,---,,-,,,HBA HUTCHINSON BRASIL AUTOMO,8B,828373992R,Oui,,,Industrialisation - Capacitaire et Sourcings,Nouvelle industrialisation / Intégration locale,,,,---,BE,---,BE,,0.042,Calculée,,,Plan et Num 3D obligatoires,2D0002334P,Renault,Plan,---,4,
32,ETANCHEITE - MANOEUVRE,X52,F10315---,Fonction,ETANCHEITE DE PORTE DE COFFRE SUR CAISSE,Renault,1,Projet,B52,,,,1,,0M000,,1,Valide," 	 ",24/07/2015,F10315/AA,,,JOINT 1 DE PORTE DE COFFRE SUR CAISSE,,,Fournisseur,,,,,,,1,,,,MOP,0M000,Officielle,,,,BE,,,," 	 908305196R",JOINT PORTE COFFRE CAISSE,PIE,Renault,65410,,Renault," 	 "," PCE Pièce, Unité",,,,EXT,0M000,Officielle,MOP,,R--,,-,,,SEALYNX AUTOMOTIVE ROMANIA S,SU,,Oui,,,Design - Montée en Gamme - Teintes,Non définie,Initialisation par PDP,,,--B,BE,--B,BE,,1.067,Pesée pièce série,,,Plan et Num 3D obligatoires,908305196R,Renault,Plan,--C,1,Non partagé
32,ETANCHEITE - MANOEUVRE,X52,F10315---,Fonction,ETANCHEITE DE PORTE DE COFFRE SUR CAISSE,Renault,1,Projet,B52,,,,2,,0RDBA,,1,Valide," 	 ",29/05/2015,F10315/AA,,,JOINT 1 DE PORTE DE COFFRE SUR CAISSE,,,Fournisseur,,,,,,,1,,,," COR,UAS",0RDBA,Officielle,,,,BE,,,," 	 908305215R",JOINT PORTE COFFRE CAISSE,PIE,Renault,0RDBA,,Renault," 	 "," PCE Pièce, Unité",,,,EXT,0RDBA,Officielle," OCM,UAS,COR",,R--,,-,YFZ,,COOPER STANDARD AUTOMOTIVE.,YS,,Oui,,,Design - Montée en Gamme - Teintes,Non définie,Initialisation par PDP,,,--A,BE,--A,BE,,1.24,Pesée pièce série,,,Plan et Num 3D obligatoires,2D0008300P,Renault,Plan,---,2,
32,ETANCHEITE - MANOEUVRE,X52,F10315---,Fonction,ETANCHEITE DE PORTE DE COFFRE SUR CAISSE,Renault,2,Projet,L52,,,,1,,0M000,,1,Valide," 	 ",21/07/2014,F10315/AA,,,JOINT 1 DE PORTE DE COFFRE SUR CAISSE,,,Fournisseur,,,,,,,1,,,,MOP,0M000,Officielle,,,,BE,,,," 	 908308888R",JOINT PORTE COFFRE CAISSE,PIE,Renault,65410,,Renault," 	 "," PCE Pièce, Unité",,,,EXT,0M000,Officielle,MOP,,R--,,-,,,SEALYNX AUTOMOTIVE ROMANIA S,X2,,Oui,,,Design - Montée en Gamme - Teintes,Non définie,Initialisation par PDP,,,--B,BE,--B,BE,,0.741,Pesée pièce série,,,Plan et Num 3D obligatoires,908308888R,Renault,Plan,--B,5,Non partagé
32,ETANCHEITE - MANOEUVRE,X52,F10315---,Fonction,ETANCHEITE DE PORTE DE COFFRE SUR CAISSE,Renault,2,Projet,L52,,,,2,,0RDBA,,1,Valide," 	 ",29/05/2015,F10315/AA,,,JOINT 1 DE PORTE DE COFFRE SUR CAISSE,,,Fournisseur,,,,,,,1,,,," COR,UAS",0RDBA,Officielle,,,,BE,,,," 	 908306080R",JOINT PORTE COFFRE CAISSE,PIE,Renault,0RDBA,,Renault," 	 "," PCE Pièce, Unité",,,,EXT,0RDBA,Officielle," OCM,UAS,COR",,R--,,-,YFZ,,COOPER STANDARD AUTOMOTIVE.,6G,,Oui,,,Design - Montée en Gamme - Teintes,Nouvelle famille véhicule (hors Standardisation),Initialisation par PDP,,,--A,BE,--A,BE,,1.128,Pesée pièce série,,,Plan et Num 3D obligatoires,908306080R,Renault,Plan,---,1,Non partagé
32,ETANCHEITE - MANOEUVRE,X52,F10315---,Fonction,ETANCHEITE DE PORTE DE COFFRE SUR CAISSE,Renault,3,Projet,K52,,,,1,,0M000,,1,Valide," 	 ",13/11/2017,F10315/AA,,,JOINT 1 DE PORTE DE COFFRE SUR CAISSE,,,Fournisseur,,,,,,,1,,,,MOP,0M000,Officielle,,,,BE,,,," 	 908307561R",JOINT PORTE COFFRE CAISSE,PIE,Renault,65410,,Renault," 	 "," PCE Pièce, Unité",,,,EXT,0M000,Officielle,MOP,,R--,,-,,,SEALYNX AUTOMOTIVE ROMANIA S,9G,,Oui,,,Design - Montée en Gamme - Teintes,Non définie,Initialisation par PDP,,,--A,BE,--A,BE,,1.134,Pesée pièce série,,,Plan et Num 3D obligatoires,908307561R,Renault,Plan,--A,2,Non partagé
32,ETANCHEITE - MANOEUVRE,X52,F10327---,Fonction,ETANCHEITE SOUS COFFRE MOTEUR,Renault,1,Projet,X52 ESSENCE ET DIESEL,,,,4,,0M000,,1,Valide," 	 ",21/07/2014,F10327/AC,,,JOINT DE CLOISON CHAUFFAGE,,,Fournisseur,,,,,,,1,,,,MOP,0M000,Officielle,,,,BE,,,," 	 668301102R",JOINT TRAVERSE CHAUFFAGE,PIE,Renault,65410,,Renault," 	 "," PCE Pièce, Unité",,,,EXT,0M000,Officielle,MOP,,P--,,-,YFZ,,SEALYNX AUTOMOTIVE ROMANIA S,UV,,Oui,,,Design - Montée en Gamme - Teintes,Non définie,Initialisation par PDP,,,---,BE,---,BE,,0.359,Pesée pièce série,,,Plan et Num 3D obligatoires,668301102R,Renault,Plan,--A,1,Non partagé
32,ETANCHEITE - MANOEUVRE,X52,F10327---,Fonction,ETANCHEITE SOUS COFFRE MOTEUR,Renault,1,Projet,X52 ESSENCE ET DIESEL,,,,4,,0M000,,3,Valide," 	 ",21/07/2014,F10327/BN,,,MOUSSE D ETC BOITE A EAU,,,Fournisseur,,,,,,,1,,,,MOP,0M000,Officielle,,,,BE,,,," 	 668920697R",MOUSSE ETANCHEITE BOITE EAU,PIE,Renault,0M000,,Renault," 	 "," PCE Pièce, Unité",,,,EXT,0M000,Officielle," IZH,MOP,RMA,TAN,TOA,OCM",,---,,-,,,HUTCHINSON SRL,6M,668923674R,Oui,,,Design - Montée en Gamme - Teintes,Non définie,,,,---,BE,---,BE,,0.1,Calculée,,,Plan et Num 3D obligatoires,668920697R,Renault,Plan,---,1,Non partagé
32,ETANCHEITE - MANOEUVRE,X52,F10327---,Fonction,ETANCHEITE SOUS COFFRE MOTEUR,Renault,1,Projet,X52 ESSENCE ET DIESEL,,,,4,,0M000,,4,Valide," 	 ",21/07/2014,F10327/BO,,,MOUSSE G ETC BOITE A EAU,,,Fournisseur,,,,,,,1,,,,MOP,0M000,Officielle,,,,BE,,,," 	 668929693R",MOUSSE ETANCHEITE BOITE EAU,PIE,Renault,0M000,,Renault," 	 "," PCE Pièce, Unité",,,,EXT,0M000,Officielle," MOP,IZH,TAN,RMA,ORA,TOA,OCM",,---,,-,,,HUTCHINSON SRL,T6,,Oui,,,Design - Montée en Gamme - Teintes,Non définie,,,,---,BE,---,BE,,0.1,Calculée,,,Plan et Num 3D obligatoires,668929693R,Renault,Plan,---,1,Non partagé
